ParentCommit	ChildCommit	Comment
bef134308560d8278f223fc14d685f08f88a7b15	53b4c40a9c0ca31a36f26aa3c4d2ce0f4f879fbe	more source code comments 
bef134308560d8278f223fc14d685f08f88a7b15	6f77958d6c641a3a56bfd21ea4d93b0f76a2e252	added more source code comments 
bef134308560d8278f223fc14d685f08f88a7b15	248c1663d73440a3a1a7538644ce0f749b0cee8c	more source code comments 
bef134308560d8278f223fc14d685f08f88a7b15	1f71a5ec434ff1057e0c986a713ad8b122e9a80c	more source code comments 
bef134308560d8278f223fc14d685f08f88a7b15	86100ddc1af182378d30222b9d5d1cf77aa82a5d	added more source code comments 
d40a89b566101b49516ac947c9dc788865971b05	d40a89b566101b49516ac947c9dc788865971b05	#12632 custom customer attributes were not re filled when form validation gone wrong  
d40a89b566101b49516ac947c9dc788865971b05	d0c04fc618d4441e2780f57ff8c7750c98b8ed12	#12616 custom customer attributes were not re filled when form validation gone wrong  
cf0594a9f4b2cb1364fc1249866116a261a7b5a0	cf0594a9f4b2cb1364fc1249866116a261a7b5a0	updated automapper configuration 
cf0594a9f4b2cb1364fc1249866116a261a7b5a0	97a76faa5e75ea25efc226fee44168387f81498f	updated automapper configuration 
6ff9ace5af00868f3908ccd3823c879da90f740f	6ff9ace5af00868f3908ccd3823c879da90f740f	removed some unused code 
6ff9ace5af00868f3908ccd3823c879da90f740f	91c62f4c25155a627f6806e00a902b0694a8b302	removed unused code 
c37ba4fcbbf71ec8bee3448a9e8529fd2b49dc56	c37ba4fcbbf71ec8bee3448a9e8529fd2b49dc56	renamed a locale 
c37ba4fcbbf71ec8bee3448a9e8529fd2b49dc56	052964981181b6bafa22c2be4ea20f2cce4e1d81	renamed a locale resource 
7a8f04524e4d85f65d3493ad624a3c111947bbac	7a8f04524e4d85f65d3493ad624a3c111947bbac	localized some hard coded resources  
7a8f04524e4d85f65d3493ad624a3c111947bbac	343852d3ee121b70c08017aa9f4e85ebc9d41b7f	localized some hard coded locale resources 
769b522e09ae39243c91f28eacdd18882f1d97b8	769b522e09ae39243c91f28eacdd18882f1d97b8	#11246 allow a store owner to add categories to discounts on the discount details page  previously it could done only on the category details page  
769b522e09ae39243c91f28eacdd18882f1d97b8	dc653cc3fec6f1d717bc7d48c1ed3932f13614fb	#11246 allow a store owner to add products to discounts on the discount details page  previously it could done only on the product details page  
6b50d53ff987c41af626da48db03480945eb6739	6b50d53ff987c41af626da48db03480945eb6739	further refactoring of themeablevirtualpathproviderviewengine 
6b50d53ff987c41af626da48db03480945eb6739	a9c893afe46cf0f5a1d0c0544bc743958d616929	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	5d817d1e0c909429240aa78bae9aff26387d9972	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	0a9a2a602d141795f91dd165c850a8d68bef2dee	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	dabcab594f0ca9cd9dafc8ee808e562cf14f780f	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	3ebc9605b333906c1047f7b306297586f286680b	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	e4bb4ec66ca38ac530fbcde5f2db84cf88197fda	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	817ab4545364e2e28181d5791037e6113c64385c	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	e323b27d0b2c421f169aafeddb4569c932329797	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	2aa487b440f1ceed18669ddb76b2dda61c73d03a	further refactoring 
6b50d53ff987c41af626da48db03480945eb6739	c4aeae5f34bacbc1d41f92231e63aaafc02b64f5	further refactoring 
6c0d6b25d3db98353eafd6d394a552924a015c39	6c0d6b25d3db98353eafd6d394a552924a015c39	added armenian language pack for installation page   please help nopcommerce team to localize the installation page  just 46 resources   please find more information at http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
6c0d6b25d3db98353eafd6d394a552924a015c39	985cdbf94ff8c5e6ca933fd28d26f334da6637f3	added bangla  bangladesh  language pack for the installation page   p s  help nopcommerce team to localize the installation page  46 resources   more info at http   www nopcommerce com boards t 17641 help nopcommerce team to localize the installation page 46 resources aspx 
efc731eeecb692ea4f815d1eb10233b3bf20111c	efc731eeecb692ea4f815d1eb10233b3bf20111c	further changes on #9483 product list page  allow a store owner to search  published only  or  unpublished only  products  
efc731eeecb692ea4f815d1eb10233b3bf20111c	fd4ab9f67cce88f98725a693a55d6de8d061a44b	further changes on #9483 product list page  allow a store owner to search  published only  or  unpublished only  products  forgot to commit a file  
efc731eeecb692ea4f815d1eb10233b3bf20111c	8bacf936baf474feefbcd9fabcdfa2bedff245be	#9483 product list page  allow a store owner to search  published only  or  unpublished only  products  
0cffd776cfec3c02c21fe6b931e63a586aef0c66	0cffd776cfec3c02c21fe6b931e63a586aef0c66	updated entity framework library to the latest version  
0cffd776cfec3c02c21fe6b931e63a586aef0c66	7f1bce16a1b9b041c6d6b37eb7b153249e94ab66	updated entity framework library to the latest version  6 1 1  
0cffd776cfec3c02c21fe6b931e63a586aef0c66	75398d08028af982330b86052da8c6c85067b4fa	updated entity framework to the latest version  6 0 2  
0cffd776cfec3c02c21fe6b931e63a586aef0c66	56b33f3d9ce630fb1d2f9dc58cf827663fbb4cb1	updated entity framework to the latest version  6 0 rtm  
66eb67a5b71a8749baa97a21ba18949236013f0e	66eb67a5b71a8749baa97a21ba18949236013f0e	source code refactoring  storeclosedattribute  
66eb67a5b71a8749baa97a21ba18949236013f0e	94bddb25dc115ec3ac59bb9f75109e71738ac46a	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	d2d5279a94776f72e4c6b6e4dda9c4e20e9b75a4	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	a9464e8cac159ff4dae15cb3e865dd0be59b6f7a	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	62ab9735647fbdd82d75fbd2ecaf9e4675c4ad7a	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	fd34c4a580b19953bcae19638296d45e0910e8d8	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	8793d89047391fc134a4c93fb1282936e6ce791c	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	af895742b4fe3f655f0c1f3f6c79b3f695c29451	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	9d633c065deaef38861b42c2a7da3c606131c5cb	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	92ea16afd94746f6933e74f3eb395d2334fcbf3f	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	06c814bc8a70734836b16b3ed7fdf436cb28d77c	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	16ef1dbd6e2946dfb732a3c2e8720b48bd13b5c4	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	82d8cb43f37efdb1abd6edbbac3c120b48c912f0	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	c59890830e11a3a222c2a510f0e8c35081921cfc	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	f2da092ed31d28e67cc46be3f0161ab0647fbf4b	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	651f9b4047ef81485fe05226ee5718b07d019905	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	66f62408ec54751aff916ba94db5b1320f4b6e77	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	e72bffee663f832d2c228a47bc8aaa2ed76653ad	source code refactoring 
66eb67a5b71a8749baa97a21ba18949236013f0e	467d9ec255750c656715567a0e2e23f83ffe8440	source code refactoring 
7e35adfb26a08ccaa0a2969cf0edfc53e1e7696c	7e35adfb26a08ccaa0a2969cf0edfc53e1e7696c	#7798 better payout reporting for affiliate supports  allow a store owner to search orders on the affliate details page  
7e35adfb26a08ccaa0a2969cf0edfc53e1e7696c	09a68ac40cef54176b9b1828e2a79b5f30967ee9	#7798 better payout reporting for affiliate supports  allow a store owner to filter affiliates only with some orders placed  during specified period   
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	source code comment typo fixed  
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	ec28c69958182c017bf93950b62ab7287adb14e2	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	56564720a01a21f436c7fee8ad15740a34b49884	source code comment typo fixed  
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	be7b5442d5965b5706bc09050965737571deae44	source code comment typo fixed  
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	639623a8f70b6f15ee82134aad6fe6daf41db7d8	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	3daed462b23b5780a7ac4583bc97807e891e8b0a	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	dad34fb1e7835067c6bc653521f8ec1ec0a2776e	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	4fd4e1d4bde8fe4a8dce4cbdbaca46d4df6f7e08	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	6c1af0d39f800833fef0fbd950e1db0cbb2b0ef2	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	f3339df8efb9112d77b82a67bc8c20478b2e5980	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	d302e8fe2e8dd90517bf75a7a797bd0b6ea697c8	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	a7eec0c75a23c07dbf417aa0c80a2321ba311824	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	519f7f3c61032a3f39175c1c98b015204c376f5f	source code typo fixed  
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	e52d22abfefcc4cee18f9cea84c82485e9aaa086	source code comment typo fixed  
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	659c1ec97f9a739c45077b2c35b2943c118333d7	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	541764184cbad53a622e8ecca62023e5f91425c6	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	9ecc3b69f953693a5ba8d880fdf5f04ce41713f2	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	74321abe19aad80223a57485dcbe9941190fc68a	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	f55857ae40914f5c11c2a63158e24dc51945f441	source code typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	e812bb53c579def03b6464681ee4948a301f4606	source code comment typo fixed 
4e0107b024d342ed1e4ff7d92cae6ae8b0c80769	1446784606d6597c7fdae0b6e2a5c526ef2d6b2d	source code comment typo fixed 
f020e98231f56cb8306bc3f780fb6053e5eee2a2	f020e98231f56cb8306bc3f780fb6053e5eee2a2	#12542 affiliates  now a store owner can specify a friendly name which will be used to generate affiliate url  it s more friendly for marketing purposes  you can leave it empty to use the old way  affiliate identifier   
f020e98231f56cb8306bc3f780fb6053e5eee2a2	95263d99979fd90560861a8cbecf48b767dc24fa	#12542 further changes on the previous commit  
87ef67044d2c6a21684ef50b7e6cf2ad5290645c	87ef67044d2c6a21684ef50b7e6cf2ad5290645c	source code refactoring  less code duplicates  
87ef67044d2c6a21684ef50b7e6cf2ad5290645c	01916a5182fdb710bacc298a55ea07f9af508d9d	source code refactoring  less duplicated code 
87ef67044d2c6a21684ef50b7e6cf2ad5290645c	bdc7937d21aa3d85ed2b78bcb613f8801aab730f	source code refactoring  less source code duplicates  
87ef67044d2c6a21684ef50b7e6cf2ad5290645c	829ba91daa1421bc896348ce562fa6fb52da9355	source code refactroring  less code duplicates  
87ef67044d2c6a21684ef50b7e6cf2ad5290645c	6e06a897877e394dc512e95fe31db265d4d59951	source code refactoring  less duplicated code  
ffd553ad0a9c35c03cc6021e72b796bbe7fd1420	ffd553ad0a9c35c03cc6021e72b796bbe7fd1420	#12548 further changes on  img  tag support for the forums editor  
ffd553ad0a9c35c03cc6021e72b796bbe7fd1420	a6015dfed98c495d2c6ec547c3c659abd93a9a2e	further changes on  img  tag support for the forums editor  
ffd553ad0a9c35c03cc6021e72b796bbe7fd1420	247fbf2b2b8f168b1e2c334ff053b17bc19ec467	further changes on  img  tag support for the forums editor  
fc60ba3568f162b62b2f533a2ee9d0ed88df8dc0	fc60ba3568f162b62b2f533a2ee9d0ed88df8dc0	updated geolite2 database to the latest version  
fc60ba3568f162b62b2f533a2ee9d0ed88df8dc0	a248d2ee079df95d98b0111cdd6b0bdc0d485246	updated geolite database to the latest version 
fc60ba3568f162b62b2f533a2ee9d0ed88df8dc0	205d0886921741b051e4fb04bb2e4ddcf8a9f6cc	updated maxmind geolite2 database to the latest version 
fc60ba3568f162b62b2f533a2ee9d0ed88df8dc0	8330d952235eebc9738361e5960d2994530388e7	updated ef to the latest version  6 1 0  
e8ae23d8cf9a25b330e418e8de7a3cace921f070	e8ae23d8cf9a25b330e418e8de7a3cace921f070	#12533 further changes on moving  minimum search terms length  setting to catalog ui  
e8ae23d8cf9a25b330e418e8de7a3cace921f070	2157f5d83e7fd0b29378214e320984c844709eaa	#12533 moved  minimum search terms length  setting to catalog ui  
bdce1e7f5f3bb6630abe3cc52dd2180755193de6	bdce1e7f5f3bb6630abe3cc52dd2180755193de6	minor performance optimization  
bdce1e7f5f3bb6630abe3cc52dd2180755193de6	dea124d48e96b8147818537044435812afb49d21	minor performance optimization  less io  
bdce1e7f5f3bb6630abe3cc52dd2180755193de6	7bcaf101f2a05a8a207f8253a40cc9cce4f28a18	minor performance optimization 
bdce1e7f5f3bb6630abe3cc52dd2180755193de6	53607bc89c7f4d548bf39abd98ef11bdb9f88a36	minor performance optimization 
bdce1e7f5f3bb6630abe3cc52dd2180755193de6	5d599329266bb2b9a4534036b3d0f95cb263e199	performance optimization 
d2271968476894d81bb41018ebcf35e54e287d74	d2271968476894d81bb41018ebcf35e54e287d74	#12495 further changes on  security  prevent xsrf attack for all admin area pages   
d2271968476894d81bb41018ebcf35e54e287d74	6474d5bbbefe9492dcde5017c2c83368da94e3ac	#12495 further changes on  security  prevent xsrf attack for all admin area pages   
d2271968476894d81bb41018ebcf35e54e287d74	97426532943ad0306aec5a7d3e28be4a8379e0b7	#12495 further changes on  security  prevent xsrf attack for all admin area pages   
d2271968476894d81bb41018ebcf35e54e287d74	f798ea024d9fe0be332d63a720f92fdd23b85467	#12495 security  prevent xsrf attack for all admin area pages   note for developers  now each admin area page should has  html antiforgerytoken   line  note for developers  also have a look at how kendoui grids and ajax calls are protected with  addantiforgerytoken   javascript method  note for developers  you can also use   adminantiforgery true    attribute if you want to skip such validation for some reasons  todo  test all admin area method 
7e89122b7d1bbaa8d8a36ab5dc1188c1694ea46d	7e89122b7d1bbaa8d8a36ab5dc1188c1694ea46d	updated asp net libraries to the latest version 
7e89122b7d1bbaa8d8a36ab5dc1188c1694ea46d	41a4f4239d9a6fc6aaeeb1c376850212474c6a02	updated asp net mvc libraries to the latest version  5 2 0   updated autofac mvc5 dll to the latest version  
7e89122b7d1bbaa8d8a36ab5dc1188c1694ea46d	5cd1ad42ea2b1d6ec01e796f087a8237722d17c1	updated asp net mvc to the latest version 
f6963c6b21331930fc54d4a5e81c3ae3d9371277	f6963c6b21331930fc54d4a5e81c3ae3d9371277	#12508 performance optimization  added a new sql index  
f6963c6b21331930fc54d4a5e81c3ae3d9371277	ea2ddfc4e165258975d23f12e4756d15f414fc67	#12508 performance optimization  add a new sql index  
927d9f73109d77ad741d615c6c49aed5c62ef78f	927d9f73109d77ad741d615c6c49aed5c62ef78f	fixed an issue in the upgrade script from 3 40 to 3 50 
927d9f73109d77ad741d615c6c49aed5c62ef78f	48422386b8b42b57ffdb6ba8907edd014d5d5393	upgrade script issue fixed 
927d9f73109d77ad741d615c6c49aed5c62ef78f	21bd0fd449fa1384675d5a3be5e306f30cc30f08	fixed upgrade script issue 
b90776fd40654a6f81d76321c3b4fcf37f8c4301	b90776fd40654a6f81d76321c3b4fcf37f8c4301	locale resource typo fixed 
b90776fd40654a6f81d76321c3b4fcf37f8c4301	972552c408c333028afb1dfa11482dce478deaa6	#12471 locale resource typo fixed  
b90776fd40654a6f81d76321c3b4fcf37f8c4301	a3c6f22b7c1bb793b32c0c91b30308fe8ed04356	locale resource typo fixed 
b90776fd40654a6f81d76321c3b4fcf37f8c4301	7328ce442651fe053a6ec9fb2edf7172348b1939	locale resource typo fixed 
b90776fd40654a6f81d76321c3b4fcf37f8c4301	b612ad0fd5841ced1b4c468c8014de24c3e2f262	locale resource typo fixed 
21a9afd4c1ae7f1b9dbde63ab10e44acf5e75756	21a9afd4c1ae7f1b9dbde63ab10e44acf5e75756	#12448 added a setting indicating whether customers should be notified when shipping from multiple locations  
21a9afd4c1ae7f1b9dbde63ab10e44acf5e75756	a621ec2da590ecf75a90195c6a1fe997a759d906	#12448 added a new  shippingfrommultiplelocations  proeprty to  getshippingoptionresponse  class indicating whether shipping is done from multiple locations  warehouses   
a1c5d126320343ab88fdd83ecfda0984777f6d27	a1c5d126320343ab88fdd83ecfda0984777f6d27	source code refactoring  resharper  
a1c5d126320343ab88fdd83ecfda0984777f6d27	94bddb25dc115ec3ac59bb9f75109e71738ac46a	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	d2d5279a94776f72e4c6b6e4dda9c4e20e9b75a4	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	a9464e8cac159ff4dae15cb3e865dd0be59b6f7a	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	62ab9735647fbdd82d75fbd2ecaf9e4675c4ad7a	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	25b93b152518900dc5bc52114afff721dd173e96	source code refactoring  resharper  
a1c5d126320343ab88fdd83ecfda0984777f6d27	6b7d96626ba79adf37980e16e606c3318e046b77	source code refactoring  resharper   
a1c5d126320343ab88fdd83ecfda0984777f6d27	790c2f3694b14ec9e874bd08ff84fcd4bf047871	source code refactoring  resharper   minor refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	b5ac17063b206e9006c2482cdb2bfb4f5d957ac4	source code refactoring  resharper   
a1c5d126320343ab88fdd83ecfda0984777f6d27	8d1c3a2b38b115e177727cde03390715dc45a5c7	source code refactoring  resharper   qualifier is redundant  
a1c5d126320343ab88fdd83ecfda0984777f6d27	fd34c4a580b19953bcae19638296d45e0910e8d8	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	8793d89047391fc134a4c93fb1282936e6ce791c	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	af895742b4fe3f655f0c1f3f6c79b3f695c29451	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	9d633c065deaef38861b42c2a7da3c606131c5cb	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	92ea16afd94746f6933e74f3eb395d2334fcbf3f	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	06c814bc8a70734836b16b3ed7fdf436cb28d77c	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	16ef1dbd6e2946dfb732a3c2e8720b48bd13b5c4	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	82d8cb43f37efdb1abd6edbbac3c120b48c912f0	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	c59890830e11a3a222c2a510f0e8c35081921cfc	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	f2da092ed31d28e67cc46be3f0161ab0647fbf4b	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	651f9b4047ef81485fe05226ee5718b07d019905	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	66f62408ec54751aff916ba94db5b1320f4b6e77	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	e72bffee663f832d2c228a47bc8aaa2ed76653ad	source code refactoring 
a1c5d126320343ab88fdd83ecfda0984777f6d27	467d9ec255750c656715567a0e2e23f83ffe8440	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	ed3d7459c95a56afd732e16958952b81cdb415a4	source code refactoring  do not duplicate source code 
ed3d7459c95a56afd732e16958952b81cdb415a4	94bddb25dc115ec3ac59bb9f75109e71738ac46a	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	d2d5279a94776f72e4c6b6e4dda9c4e20e9b75a4	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	a9464e8cac159ff4dae15cb3e865dd0be59b6f7a	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	62ab9735647fbdd82d75fbd2ecaf9e4675c4ad7a	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	60ede797a73f304369968394e7539ae6fee8a5e0	source code refactoring  do not duplicate code in customercontroller  
ed3d7459c95a56afd732e16958952b81cdb415a4	fd34c4a580b19953bcae19638296d45e0910e8d8	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	8793d89047391fc134a4c93fb1282936e6ce791c	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	af895742b4fe3f655f0c1f3f6c79b3f695c29451	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	9d633c065deaef38861b42c2a7da3c606131c5cb	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	92ea16afd94746f6933e74f3eb395d2334fcbf3f	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	06c814bc8a70734836b16b3ed7fdf436cb28d77c	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	16ef1dbd6e2946dfb732a3c2e8720b48bd13b5c4	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	82d8cb43f37efdb1abd6edbbac3c120b48c912f0	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	c59890830e11a3a222c2a510f0e8c35081921cfc	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	f2da092ed31d28e67cc46be3f0161ab0647fbf4b	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	651f9b4047ef81485fe05226ee5718b07d019905	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	66f62408ec54751aff916ba94db5b1320f4b6e77	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	e72bffee663f832d2c228a47bc8aaa2ed76653ad	source code refactoring 
ed3d7459c95a56afd732e16958952b81cdb415a4	467d9ec255750c656715567a0e2e23f83ffe8440	source code refactoring 
